data_id,event_date,event_type,sub_event_type,state,county,counter_event,chemical_agents,racism,arrests_any,source_soc_media,state_code,region,division
8479931,2021-08-27,Protests,Peaceful protest,California,San Francisco,0,0,0,0,0,CA,West,Pacific
8479682,2021-08-27,Protests,Peaceful protest,Georgia,Clarke,0,0,0,0,0,GA,South,South Atlantic
8480203,2021-08-27,Protests,Protest with intervention,Minnesota,Ramsey,0,0,0,1,0,MN,Midwest,West North Central
8479184,2021-08-27,Protests,Peaceful protest,Missouri,St. Louis city,0,0,0,0,0,MO,Midwest,West North Central
8479965,2021-08-27,Protests,Peaceful protest,Nebraska,Lancaster,0,0,0,0,0,NE,Midwest,West North Central
8479726,2021-08-27,Protests,Peaceful protest,Colorado,Douglas,0,0,0,0,0,CO,West,Mountain
8478959,2021-08-27,Protests,Peaceful protest,South Dakota,Pennington,0,0,0,0,0,SD,Midwest,West North Central
8478963,2021-08-27,Protests,Peaceful protest,New Mexico,Bernalillo,0,0,0,0,0,NM,West,Mountain
8479756,2021-08-26,Protests,Peaceful protest,Ohio,Lorain,0,0,0,0,0,OH,Midwest,East North Central
8478483,2021-08-26,Protests,Peaceful protest,District of Columbia,District of Columbia,0,0,0,0,0,DC,South,South Atlantic
8478484,2021-08-26,Protests,Peaceful protest,District of Columbia,District of Columbia,0,0,0,0,0,DC,South,South Atlantic
8480277,2021-08-26,Protests,Peaceful protest,Kentucky,Jefferson,0,0,0,0,0,KY,South,East South Central
8480294,2021-08-26,Protests,Peaceful protest,Louisiana,Lafayette,0,0,0,0,0,LA,South,West South Central
8480309,2021-08-26,Protests,Peaceful protest,Pennsylvania,Erie,0,0,0,0,0,PA,Northeast,Middle Atlantic
8479802,2021-08-26,Protests,Peaceful protest,Oregon,Multnomah,0,0,0,0,0,OR,West,Pacific
8479039,2021-08-26,Protests,Peaceful protest,District of Columbia,District of Columbia,0,0,0,0,0,DC,South,South Atlantic
8480329,2021-08-26,Protests,Peaceful protest,Tennessee,Shelby,0,0,0,0,0,TN,South,East South Central
8480083,2021-08-26,Protests,Peaceful protest,Georgia,Walker,0,0,0,0,0,GA,South,South Atlantic
8480340,2021-08-26,Protests,Peaceful protest,Illinois,Rock Island,0,0,0,0,0,IL,Midwest,East North Central
8480093,2021-08-26,Protests,Peaceful protest,New York,Kings,0,0,0,0,0,NY,Northeast,Middle Atlantic
8480350,2021-08-26,Protests,Peaceful protest,Georgia,Columbia,0,0,0,0,0,GA,South,South Atlantic
8480101,2021-08-26,Protests,Peaceful protest,New York,Suffolk,0,0,0,0,0,NY,Northeast,Middle Atlantic
8480104,2021-08-26,Protests,Peaceful protest,New York,Westchester,0,0,0,0,0,NY,Northeast,Middle Atlantic
8480106,2021-08-26,Protests,Peaceful protest,New York,Rockland,0,0,0,0,0,NY,Northeast,Middle Atlantic
8480107,2021-08-26,Protests,Peaceful protest,New York,Westchester,0,0,0,0,0,NY,Northeast,Middle Atlantic
8478828,2021-08-26,Protests,Peaceful protest,North Dakota,Stark,0,0,0,0,0,ND,Midwest,West North Central
8480130,2021-08-26,Protests,Peaceful protest,Illinois,Kendall,0,0,0,0,0,IL,Midwest,East North Central
8480135,2021-08-26,Protests,Peaceful protest,Pennsylvania,Allegheny,0,0,0,0,0,PA,Northeast,Middle Atlantic
8479881,2021-08-26,Protests,Peaceful protest,North Dakota,Stutsman,0,0,0,0,0,ND,Midwest,West North Central
8479634,2021-08-26,Protests,Peaceful protest,Oklahoma,Oklahoma,1,0,0,0,0,OK,South,West South Central
8479635,2021-08-26,Protests,Peaceful protest,Pennsylvania,Philadelphia,0,0,0,0,0,PA,Northeast,Middle Atlantic
8480147,2021-08-26,Protests,Peaceful protest,New York,New York,0,0,1,0,0,NY,Northeast,Middle Atlantic
8479636,2021-08-26,Protests,Peaceful protest,West Virginia,Kanawha,0,0,0,0,0,WV,South,South Atlantic
8479905,2021-08-26,Protests,Peaceful protest,Texas,Collin,0,0,0,0,0,TX,South,West South Central
8480162,2021-08-26,Protests,Peaceful protest,Utah,Salt Lake,0,0,1,0,0,UT,West,Mountain
8479916,2021-08-26,Protests,Peaceful protest,Louisiana,East Baton Rouge,0,0,0,0,0,LA,South,West South Central
8478893,2021-08-26,Riots,Violent demonstration,Michigan,Grand Traverse,0,0,0,0,0,MI,Midwest,East North Central
8479668,2021-08-26,Protests,Peaceful protest,District of Columbia,District of Columbia,0,0,1,0,0,DC,South,South Atlantic
8479163,2021-08-26,Protests,Peaceful protest,New York,Onondaga,0,0,0,0,0,NY,Northeast,Middle Atlantic
8480209,2021-08-26,Protests,Peaceful protest,Florida,Leon,0,0,0,0,0,FL,South,South Atlantic
8479964,2021-08-26,Protests,Peaceful protest,Nebraska,Lancaster,0,0,0,0,0,NE,Midwest,West North Central
8480226,2021-08-26,Protests,Peaceful protest,Kentucky,Jefferson,0,0,0,0,1,KY,South,East South Central
8478705,2021-08-26,Protests,Protest with intervention,Minnesota,Aitkin,0,0,0,1,0,MN,Midwest,West North Central
8480001,2021-08-25,Strategic developments,Other,Colorado,Elbert,0,0,0,0,0,CO,West,Mountain
8480261,2021-08-25,Protests,Peaceful protest,New York,Erie,0,0,0,0,0,NY,Northeast,Middle Atlantic
8479757,2021-08-25,Protests,Peaceful protest,Oregon,Columbia,0,0,0,0,0,OR,West,Pacific
8480287,2021-08-25,Protests,Peaceful protest,Wisconsin,Winnebago,0,0,0,0,0,WI,Midwest,East North Central
8479794,2021-08-25,Protests,Peaceful protest,New York,Monroe,0,0,0,0,0,NY,Northeast,Middle Atlantic
8479804,2021-08-25,Protests,Peaceful protest,Mississippi,DeSoto,0,0,0,0,0,MS,South,East South Central
8478792,2021-08-25,Protests,Peaceful protest,Oregon,Wasco,0,0,0,0,0,OR,West,Pacific
8478799,2021-08-25,Protests,Peaceful protest,California,San Diego,0,0,0,0,0,CA,West,Pacific
8479830,2021-08-25,Protests,Peaceful protest,Maryland,Baltimore City,0,0,0,0,0,MD,South,South Atlantic
8480094,2021-08-25,Protests,Peaceful protest,New York,Kings,0,0,0,0,0,NY,Northeast,Middle Atlantic
8480095,2021-08-25,Protests,Peaceful protest,New York,Bronx,0,0,0,0,0,NY,Northeast,Middle Atlantic
8480100,2021-08-25,Protests,Peaceful protest,New York,Suffolk,0,0,0,0,0,NY,Northeast,Middle Atlantic
8480115,2021-08-25,Protests,Peaceful protest,Oregon,Jackson,0,0,0,0,0,OR,West,Pacific
8479860,2021-08-25,Protests,Peaceful protest,Michigan,Macomb,0,0,0,0,0,MI,Midwest,East North Central
8479861,2021-08-25,Protests,Peaceful protest,Michigan,Oakland,0,0,0,0,0,MI,Midwest,East North Central
8479115,2021-08-25,Protests,Peaceful protest,Indiana,Wayne,0,0,0,0,0,IN,Midwest,East North Central
8479627,2021-08-25,Protests,Peaceful protest,California,Alameda,0,0,0,0,0,CA,West,Pacific
8479628,2021-08-25,Protests,Peaceful protest,California,Alameda,0,0,0,0,0,CA,West,Pacific
8479629,2021-08-25,Protests,Peaceful protest,Colorado,El Paso,0,0,0,0,0,CO,West,Mountain
8479630,2021-08-25,Protests,Peaceful protest,Connecticut,New Haven,0,0,0,0,0,CT,Northeast,New England
8479631,2021-08-25,Protests,Peaceful protest,Nebraska,Lancaster,0,0,0,0,0,NE,Midwest,West North Central
8479632,2021-08-25,Protests,Peaceful protest,New Mexico,Bernalillo,0,0,0,0,0,NM,West,Mountain
8479633,2021-08-25,Protests,Peaceful protest,New York,New York,0,0,0,0,0,NY,Northeast,Middle Atlantic
8480146,2021-08-25,Protests,Peaceful protest,New York,New York,0,0,0,0,0,NY,Northeast,Middle Atlantic
8480175,2021-08-25,Protests,Peaceful protest,California,Santa Barbara,0,0,0,0,0,CA,West,Pacific
8479932,2021-08-25,Protests,Peaceful protest,California,Alameda,0,0,0,0,0,CA,West,Pacific
8479940,2021-08-25,Protests,Peaceful protest,Montana,Cascade,0,0,0,0,0,MT,West,Mountain
8479944,2021-08-25,Protests,Peaceful protest,Oklahoma,Tulsa,0,0,0,0,0,OK,South,West South Central
8480204,2021-08-25,Protests,Peaceful protest,Minnesota,Ramsey,0,0,0,0,0,MN,Midwest,West North Central
8479951,2021-08-25,Protests,Peaceful protest,Texas,Travis,0,0,0,0,0,TX,South,West South Central
8479956,2021-08-25,Protests,Peaceful protest,New Mexico,Dona Ana,0,0,0,0,0,NM,West,Mountain
8479706,2021-08-25,Protests,Peaceful protest,California,Placer,0,0,0,0,0,CA,West,Pacific
8479712,2021-08-25,Protests,Peaceful protest,New Mexico,Eddy,0,0,0,0,0,NM,West,Mountain
8480228,2021-08-25,Protests,Peaceful protest,Oregon,Clackamas,1,0,0,0,1,OR,West,Pacific
8479773,2021-08-24,Protests,Peaceful protest,Illinois,Jackson,0,0,0,0,0,IL,Midwest,East North Central
8480285,2021-08-24,Protests,Peaceful protest,Florida,Orange,1,0,0,0,0,FL,South,South Atlantic
8480307,2021-08-24,Protests,Peaceful protest,Massachusetts,Middlesex,0,0,0,0,0,MA,Northeast,New England
8480062,2021-08-24,Protests,Peaceful protest,California,Los Angeles,0,0,1,0,0,CA,West,Pacific
8480343,2021-08-24,Protests,Peaceful protest,Tennessee,Shelby,0,0,0,0,0,TN,South,East South Central
8479840,2021-08-24,Protests,Peaceful protest,California,San Diego,0,0,0,0,0,CA,West,Pacific
8480103,2021-08-24,Protests,Peaceful protest,New Jersey,Mercer,0,0,0,0,0,NJ,Northeast,Middle Atlantic
8480109,2021-08-24,Protests,Peaceful protest,Oregon,Deschutes,0,0,0,0,0,OR,West,Pacific
8479615,2021-08-24,Protests,Peaceful protest,California,Kern,0,0,0,0,0,CA,West,Pacific
8479616,2021-08-24,Protests,Peaceful protest,California,Santa Clara,0,0,0,0,0,CA,West,Pacific
8480128,2021-08-24,Protests,Peaceful protest,Florida,Bay,0,0,0,0,0,FL,South,South Atlantic
8479617,2021-08-24,Protests,Peaceful protest,Colorado,Douglas,0,0,0,0,0,CO,West,Mountain
8479618,2021-08-24,Protests,Peaceful protest,District of Columbia,District of Columbia,0,0,0,0,0,DC,South,South Atlantic
8479619,2021-08-24,Protests,Peaceful protest,Kentucky,Jefferson,0,0,0,0,0,KY,South,East South Central
8479620,2021-08-24,Protests,Peaceful protest,Massachusetts,Middlesex,1,0,0,0,0,MA,Northeast,New England
8479621,2021-08-24,Protests,Peaceful protest,Nebraska,Lancaster,0,0,0,0,0,NE,Midwest,West North Central
8479622,2021-08-24,Protests,Peaceful protest,Ohio,Franklin,0,0,0,0,0,OH,Midwest,East North Central
8479623,2021-08-24,Protests,Peaceful protest,Pennsylvania,Allegheny,0,0,0,0,0,PA,Northeast,Middle Atlantic
8479624,2021-08-24,Protests,Peaceful protest,Tennessee,Shelby,0,0,0,0,0,TN,South,East South Central
8479625,2021-08-24,Protests,Peaceful protest,Texas,Bell,0,0,1,0,0,TX,South,West South Central
8479626,2021-08-24,Protests,Peaceful protest,Wisconsin,La Crosse,0,0,0,0,0,WI,Midwest,East North Central
8479654,2021-08-24,Protests,Peaceful protest,South Carolina,Georgetown,0,0,0,0,0,SC,South,South Atlantic
8479144,2021-08-24,Protests,Peaceful protest,Oregon,Yamhill,1,0,1,0,0,OR,West,Pacific
8480171,2021-08-24,Protests,Peaceful protest,California,San Diego,0,0,0,0,0,CA,West,Pacific
8479921,2021-08-24,Protests,Peaceful protest,New Mexico,Chaves,0,0,0,0,0,NM,West,Mountain
8479666,2021-08-24,Protests,Peaceful protest,New York,New York,0,0,0,0,0,NY,Northeast,Middle Atlantic
8480190,2021-08-24,Protests,Peaceful protest,Pennsylvania,Cumberland,1,0,0,0,0,PA,Northeast,Middle Atlantic
8479684,2021-08-24,Protests,Peaceful protest,Texas,Travis,0,0,0,0,0,TX,South,West South Central
8479685,2021-08-24,Protests,Peaceful protest,Florida,Pinellas,1,0,0,0,0,FL,South,South Atlantic
8480198,2021-08-24,Protests,Peaceful protest,New York,Albany,0,0,0,0,0,NY,Northeast,Middle Atlantic
8479697,2021-08-24,Protests,Peaceful protest,Florida,Manatee,0,0,0,0,0,FL,South,South Atlantic
8480218,2021-08-24,Protests,Peaceful protest,New York,Ulster,0,0,0,0,0,NY,Northeast,Middle Atlantic
8479728,2021-08-24,Protests,Peaceful protest,Florida,Broward,0,0,0,0,0,FL,South,South Atlantic
8479729,2021-08-24,Protests,Peaceful protest,Georgia,Fulton,0,0,0,0,0,GA,South,South Atlantic
8480259,2021-08-23,Protests,Peaceful protest,Maryland,Baltimore City,0,0,0,0,0,MD,South,South Atlantic
8480268,2021-08-23,Protests,Peaceful protest,South Carolina,Charleston,0,0,0,0,0,SC,South,South Atlantic
8479766,2021-08-23,Protests,Peaceful protest,Ohio,Coshocton,0,0,0,0,0,OH,Midwest,East North Central
8480284,2021-08-23,Protests,Peaceful protest,Florida,Orange,0,0,0,0,0,FL,South,South Atlantic
8480288,2021-08-23,Protests,Peaceful protest,Florida,Lake,1,0,0,0,0,FL,South,South Atlantic
8479780,2021-08-23,Protests,Peaceful protest,Colorado,Mesa,0,0,0,0,0,CO,West,Mountain
8480046,2021-08-23,Protests,Peaceful protest,Maryland,Talbot,0,0,0,0,0,MD,South,South Atlantic
8480049,2021-08-23,Protests,Peaceful protest,South Carolina,Charleston,0,0,0,0,0,SC,South,South Atlantic
8480051,2021-08-23,Protests,Peaceful protest,Alabama,Mobile,0,0,0,0,0,AL,South,East South Central
8479797,2021-08-23,Protests,Peaceful protest,Michigan,Eaton,0,0,0,0,0,MI,Midwest,East North Central
8480311,2021-08-23,Protests,Peaceful protest,Virginia,Winchester,0,0,0,0,0,VA,South,South Atlantic
8479803,2021-08-23,Protests,Peaceful protest,Tennessee,Shelby,0,0,0,0,0,TN,South,East South Central
8479038,2021-08-23,Protests,Peaceful protest,Missouri,Barry,0,0,0,0,0,MO,Midwest,West North Central
8480064,2021-08-23,Protests,Peaceful protest,Florida,Miami-Dade,0,0,0,0,0,FL,South,South Atlantic
8479042,2021-08-23,Protests,Peaceful protest,Maryland,Caroline,0,0,0,0,0,MD,South,South Atlantic
8480067,2021-08-23,Protests,Peaceful protest,Florida,Palm Beach,0,0,0,0,0,FL,South,South Atlantic
8479820,2021-08-23,Protests,Peaceful protest,Florida,Orange,0,0,0,0,0,FL,South,South Atlantic
8479823,2021-08-23,Protests,Peaceful protest,Texas,Tarrant,1,0,0,0,0,TX,South,West South Central
8479826,2021-08-23,Protests,Peaceful protest,California,Placer,0,0,0,0,0,CA,West,Pacific
8478822,2021-08-23,Protests,Peaceful protest,New Mexico,Luna,0,0,0,0,0,NM,West,Mountain
8479849,2021-08-23,Protests,Peaceful protest,Indiana,Hancock,0,0,0,0,0,IN,Midwest,East North Central
8480108,2021-08-23,Protests,Peaceful protest,New York,Oneida,0,0,0,0,0,NY,Northeast,Middle Atlantic
8480111,2021-08-23,Protests,Peaceful protest,Florida,Pinellas,0,0,0,0,0,FL,South,South Atlantic
8479607,2021-08-23,Protests,Peaceful protest,Colorado,Douglas,1,0,0,0,0,CO,West,Mountain
8479608,2021-08-23,Protests,Peaceful protest,Florida,Palm Beach,0,0,0,0,0,FL,South,South Atlantic
8479609,2021-08-23,Protests,Peaceful protest,Nebraska,Douglas,0,0,0,0,0,NE,Midwest,West North Central
8479610,2021-08-23,Protests,Peaceful protest,North Carolina,Onslow,0,0,0,0,0,NC,South,South Atlantic
8479611,2021-08-23,Protests,Peaceful protest,Pennsylvania,Erie,0,0,0,0,0,PA,Northeast,Middle Atlantic
8479612,2021-08-23,Protests,Peaceful protest,South Carolina,Berkeley,0,0,0,0,0,SC,South,South Atlantic
8479613,2021-08-23,Protests,Peaceful protest,South Carolina,Greenville,0,0,0,0,0,SC,South,South Atlantic
8479614,2021-08-23,Protests,Peaceful protest,Wisconsin,Waukesha,0,0,0,0,0,WI,Midwest,East North Central
8480137,2021-08-23,Protests,Peaceful protest,New York,Kings,0,0,0,0,0,NY,Northeast,Middle Atlantic
8480139,2021-08-23,Protests,Peaceful protest,Ohio,Scioto,0,0,0,0,0,OH,Midwest,East North Central
8480142,2021-08-23,Protests,Peaceful protest,Wisconsin,Outagamie,1,0,0,0,0,WI,Midwest,East North Central
8479887,2021-08-23,Protests,Peaceful protest,Kansas,Riley,0,0,0,0,0,KS,Midwest,West North Central
8480174,2021-08-23,Protests,Peaceful protest,California,Los Angeles,0,0,0,0,0,CA,West,Pacific
8480179,2021-08-23,Protests,Peaceful protest,California,Santa Barbara,0,0,0,0,0,CA,West,Pacific
8480185,2021-08-23,Protests,Peaceful protest,California,Sacramento,0,0,0,0,0,CA,West,Pacific
8480210,2021-08-23,Protests,Peaceful protest,Florida,Leon,0,0,0,0,0,FL,South,South Atlantic
8479700,2021-08-23,Protests,Protest with intervention,Minnesota,Cass,0,0,0,1,0,MN,Midwest,West North Central
8480221,2021-08-23,Protests,Peaceful protest,Kentucky,Jefferson,0,0,0,0,1,KY,South,East South Central
8479716,2021-08-23,Protests,Peaceful protest,Texas,Tarrant,0,0,0,0,0,TX,South,West South Central
8479977,2021-08-23,Protests,Peaceful protest,Colorado,Larimer,0,0,0,0,0,CO,West,Mountain
8480233,2021-08-23,Protests,Peaceful protest,District of Columbia,District of Columbia,0,0,0,0,1,DC,South,South Atlantic
8480245,2021-08-23,Protests,Peaceful protest,California,Riverside,0,0,0,0,0,CA,West,Pacific
8480007,2021-08-22,Strategic developments,Other,Texas,Johnson,0,0,0,0,0,TX,South,West South Central
8480019,2021-08-22,Strategic developments,Other,California,San Bernardino,0,0,0,0,0,CA,West,Pacific
8480028,2021-08-22,Strategic developments,Other,South Carolina,Horry,0,0,0,0,0,SC,South,South Atlantic
8480286,2021-08-22,Protests,Peaceful protest,New York,Chemung,0,0,0,0,0,NY,Northeast,Middle Atlantic
8480293,2021-08-22,Protests,Peaceful protest,Louisiana,Orleans,0,0,0,0,0,LA,South,West South Central
8479809,2021-08-22,Protests,Peaceful protest,Missouri,Greene,0,0,0,0,0,MO,Midwest,West North Central
8480066,2021-08-22,Protests,Peaceful protest,Florida,Miami-Dade,0,0,0,0,0,FL,South,South Atlantic
8479819,2021-08-22,Protests,Peaceful protest,Illinois,DuPage,0,0,0,0,0,IL,Midwest,East North Central
8479587,2021-08-22,Strategic developments,Other,Washington,Thurston,0,0,0,0,0,WA,West,Pacific
8480361,2021-08-22,Protests,Peaceful protest,South Carolina,Pickens,0,0,0,0,0,SC,South,South Atlantic
8479856,2021-08-22,Protests,Peaceful protest,Florida,Sarasota,0,0,0,0,0,FL,South,South Atlantic
8479602,2021-08-22,Protests,Peaceful protest,California,Humboldt,0,0,0,0,0,CA,West,Pacific
8479603,2021-08-22,Protests,Peaceful protest,Colorado,Larimer,0,0,0,0,0,CO,West,Mountain
8479604,2021-08-22,Protests,Peaceful protest,Illinois,Cook,0,0,0,1,0,IL,Midwest,East North Central
8479605,2021-08-22,Protests,Peaceful protest,Hawaii,Honolulu,0,0,0,0,0,HI,West,Pacific
8479606,2021-08-22,Protests,Peaceful protest,Utah,Grand,0,0,0,0,0,UT,West,Mountain
8480118,2021-08-22,Protests,Peaceful protest,Mississippi,Lee,0,0,0,0,0,MS,South,East South Central
8479877,2021-08-22,Protests,Peaceful protest,District of Columbia,District of Columbia,0,0,0,0,0,DC,South,South Atlantic
8479886,2021-08-22,Protests,Peaceful protest,Wisconsin,Racine,0,0,0,0,0,WI,Midwest,East North Central
8479637,2021-08-22,Riots,Violent demonstration,Oregon,Multnomah,1,0,1,1,0,OR,West,Pacific
8479648,2021-08-22,Protests,Peaceful protest,Arkansas,Benton,0,0,0,0,0,AR,South,West South Central
8479913,2021-08-22,Protests,Peaceful protest,Washington,Thurston,0,0,0,0,0,WA,West,Pacific
8480172,2021-08-22,Protests,Peaceful protest,California,Alameda,0,0,0,0,0,CA,West,Pacific
8479670,2021-08-22,Protests,Peaceful protest,Illinois,Cook,0,0,0,0,0,IL,Midwest,East North Central
8479674,2021-08-22,Protests,Peaceful protest,Ohio,Summit,0,0,0,0,0,OH,Midwest,East North Central
8479975,2021-08-22,Protests,Peaceful protest,Ohio,Hamilton,0,0,0,0,0,OH,Midwest,East North Central
8479734,2021-08-22,Protests,Peaceful protest,Wisconsin,Milwaukee,0,0,0,0,0,WI,Midwest,East North Central
8479999,2021-08-22,Strategic developments,Other,Pennsylvania,Wayne,0,0,0,0,0,PA,Northeast,Middle Atlantic
8480006,2021-08-21,Strategic developments,Other,Texas,Johnson,0,0,0,0,0,TX,South,West South Central
8479755,2021-08-21,Protests,Peaceful protest,Ohio,Ross,0,0,0,0,0,OH,Midwest,East North Central
8480012,2021-08-21,Strategic developments,Other,South Carolina,Horry,0,0,0,0,0,SC,South,South Atlantic
8480273,2021-08-21,Protests,Peaceful protest,Florida,Alachua,0,0,0,0,0,FL,South,South Atlantic
8480018,2021-08-21,Strategic developments,Other,California,San Bernardino,0,0,0,0,0,CA,West,Pacific
8480275,2021-08-21,Protests,Peaceful protest,Kentucky,Jefferson,0,0,0,0,0,KY,South,East South Central
8480033,2021-08-21,Strategic developments,Other,Pennsylvania,Wayne,0,0,0,0,0,PA,Northeast,Middle Atlantic
8480034,2021-08-21,Strategic developments,Other,Georgia,Gilmer,0,0,0,0,0,GA,South,South Atlantic
8480297,2021-08-21,Protests,Peaceful protest,Ohio,Greene,0,0,0,0,0,OH,Midwest,East North Central
8480319,2021-08-21,Protests,Peaceful protest,Ohio,Mahoning,0,0,0,0,0,OH,Midwest,East North Central
8479822,2021-08-21,Protests,Peaceful protest,Texas,Dallas,0,0,0,0,0,TX,South,West South Central
8480337,2021-08-21,Protests,Peaceful protest,Nebraska,Otoe,0,0,0,0,0,NE,Midwest,West North Central
8480339,2021-08-21,Protests,Peaceful protest,Florida,Palm Beach,0,0,0,0,0,FL,South,South Atlantic
8480342,2021-08-21,Protests,Peaceful protest,Wisconsin,Eau Claire,0,0,0,0,0,WI,Midwest,East North Central
8479842,2021-08-21,Protests,Peaceful protest,Ohio,Cuyahoga,0,0,0,0,0,OH,Midwest,East North Central
8479592,2021-08-21,Protests,Peaceful protest,California,Los Angeles,0,0,0,0,0,CA,West,Pacific
8479848,2021-08-21,Protests,Peaceful protest,Wisconsin,Brown,0,0,0,0,0,WI,Midwest,East North Central
8479593,2021-08-21,Protests,Peaceful protest,California,Santa Barbara,0,0,0,0,0,CA,West,Pacific
8479594,2021-08-21,Protests,Peaceful protest,Colorado,Mesa,0,0,0,0,0,CO,West,Mountain
8479595,2021-08-21,Protests,Peaceful protest,Iowa,Butler,0,0,0,0,0,IA,Midwest,West North Central
