latitude,longitude,city,state,county,zip_code,fips_code
41.142,-87.8612,Bradley,IL,Kankakee County,60915,17091
41.9164,-83.3977,Monroe,MI,Monroe County,48161,26115
44.292,-121.5533,Sisters,OR,Deschutes County,97759,41017
39.0184,-84.5818,Edgewood,KY,Kenton County,41017,21117
36.7373,-119.7857,Fresno,CA,Fresno County,93721,06019
40.0395,-84.2033,Troy,OH,Miami County,45373,39109
32.2986,-90.1863,Jackson,MS,Hinds County,39201,28049
43.4666,-112.0341,Idaho Falls,ID,Bonneville County,83404,16019
41.8861,-87.7841,Oak Park,IL,Cook County,60302,17031
42.2411,-88.3162,Crystal Lake,IL,McHenry County,60014,17111
34.1954,-82.1618,Greenwood,SC,Greenwood County,29649,45001
34.9496,-81.9321,Spartanburg,SC,Spartanburg County,29306,45083
31.0982,-97.343,Temple,TX,Bell County,76501,48027
33.8855,-117.9286,Fullerton,CA,Orange County,92835,06059
39.7686,-86.158,Indianapolis,IN,Marion County,46204,18097
46.602,-120.505,Yakima,WA,Yakima County,98901,53037
34.0584,-106.8914,Socorro,NM,Socorro County,87801,35053
32.8406,-83.6324,Macon,GA,Bibb County,31201,13021
30.3582,-90.0656,Mandeville,LA,St. Tammany Parish,70448,22103
42.5612,-71.5898,Ayer,MA,Middlesex County,01432,25017
34.2819,-118.4389,San Fernando,CA,Los Angeles County,91340,06037
61.218,-149.9002,Anchorage,AK,Anchorage Municipality,99501,02020
44.1538,-87.5701,Two Rivers,WI,Manitowoc County,54241,55071
42.2012,-85.58,Portage,MI,Kalamazoo County,49002,26077
34.3582,-86.2945,Fort Payne,AL,Marshall County,35967,01019
33.7459,-117.8262,Tustin,CA,Orange County,92780,06059
43.0495,-88.0076,Milwaukee,WI,Milwaukee County,53213,55079
42.9634,-85.6681,Grand Rapids,MI,Kent County,49503,26081
38.7819,-90.4881,Saint Charles,MO,St. Charles County,63301,29183
41.3082,-72.9279,New Haven,CT,New Haven County,06511,09009
36.6673,-88.9934,Clinton,KY,Hickman County,42031,21105
25.8632,-80.1928,Miami Shores,FL,Miami-Dade County,33138,12086
40.4233,-104.7091,Greeley,CO,Weld County,80631,08123
38.3242,-85.4724,Crestwood,KY,Oldham County,40014,21185
40.4842,-88.9937,Bloomington,IL,McLean County,61701,17113
39.2014,-85.9214,Columbus,IN,Bartholomew County,47201,18005
34.3893,-118.5484,Valencia,CA,Los Angeles County,91355,06037
45.4914,-122.5932,Portland,OR,Multnomah County,97206,41005
20.8913,-156.506,Wailuku,HI,Maui County,96793,15009
40.5861,-98.3884,Hastings,NE,Adams County,68901,31001
35.781,-78.6392,Raleigh,NC,Wake County,27601,37183
33.2468,-84.2641,Griffin,GA,Spalding County,30223,13035
40.0379,-76.3055,Lancaster,PA,Lancaster County,17602,42071
47.4829,-122.2171,Renton,WA,King County,98057,53033
40.3934,-82.4857,Mount Vernon,OH,Knox County,43050,39083
25.9018,-97.4981,Brownsville,TX,Cameron County,78520,48061
33.2,-117.2425,Vista,CA,San Diego County,92084,06073
39.5296,-119.8138,Reno,NV,Washoe County,89501,32031
41.6023,-71.2503,Portsmouth,RI,Newport County,02871,44005
36.2082,-115.9839,Pahrump,NV,Nye County,89048,32023
39.6895,-84.1688,Dayton,OH,Montgomery County,45429,39113
43.775,-88.4388,Fond Du Lac,WI,Fond Du Lac County,54935,55039
39.4667,-87.4139,Terre Haute,IN,Vigo County,47807,18167
41.5111,-87.9658,New Lenox,IL,Will County,60451,17197
39.6411,-84.2813,Miamisburg,OH,Montgomery County,45342,39113
36.1128,-89.2617,Newbern,TN,Dyer County,38059,47045
33.7583,-118.3642,Rancho Palos Verdes,CA,Los Angeles County,90275,06037
38.3929,-120.8024,Sutter Creek,CA,Amador County,95685,06005
43.9179,-123.0245,Creswell,OR,Lane County,97426,41039
32.2732,-89.9859,Brandon,MS,Rankin County,39042,28121
47.1853,-122.2929,Puyallup,WA,Pierce County,98371,53053
42.4926,-92.3433,Cedar Falls,IA,Black Hawk County,50613,19013
40.7426,-84.1052,Lima,OH,Allen County,45801,39003
39.2998,-75.6046,Smyrna,DE,Kent County,19977,10001
39.507,-84.7452,Oxford,OH,Butler County,45056,39017
35.9251,-86.8689,Franklin,TN,Williamson County,37064,47037
43.1124,-83.6176,Genesee,MI,Genesee County,48437,26049
41.7175,-87.677,Chicago,IL,Cook County,60643,17031
34.1425,-109.9603,Lakeside,AZ,Navajo County,85929,04017
45.1403,-89.1523,Antigo,WI,Langlade County,54409,55067
41.9827,-87.7292,Chicago,IL,Cook County,60646,17031
39.1634,-119.7649,Carson City,NV,Carson City,89701,32005
40.5852,-105.0849,Fort Collins,CO,Larimer County,80521,08069
29.8946,-81.3145,Saint Augustine,FL,St. Johns County,32084,12109
38.8818,-78.5058,Woodstock,VA,Shenandoah County,22664,51171
34.181,-118.313,Burbank,CA,Los Angeles County,91502,06037
44.0886,-87.6576,Manitowoc,WI,Manitowoc County,54220,55071
32.5185,-92.1476,West Monroe,LA,Ouachita Parish,71291,22073
44.9193,-123.3171,Dallas,OR,Polk County,97338,41053
42.2626,-71.8023,Worcester,MA,Worcester County,01608,25027
40.5887,-83.1285,Marion,OH,Marion County,43302,39033
28.6775,-99.8281,Crystal City,TX,Zavala County,78839,48127
37.2355,-121.9628,Los Gatos,CA,Santa Clara County,95032,06085
42.7628,-71.4739,Nashua,NH,Hillsborough County,03060,33011
36.8529,-75.978,Virginia Beach,VA,Virginia Beach City,23451,51810
36.3297,-119.2918,Visalia,CA,Tulare County,93291,06031
40.3201,-75.6102,Gilbertsville,PA,Montgomery County,19525,42011
39.7294,-104.8319,Aurora,CO,Arapahoe County,80011,08001
42.386,-82.9121,Grosse Pointe,MI,Wayne County,48230,26163
26.2031,-98.2302,McAllen,TX,Hidalgo County,78501,48215
40.0992,-83.1141,Dublin,OH,Franklin County,43017,39041
38.2302,-90.4152,Festus,MO,Jefferson County,63028,29099
39.3581,-84.3119,Mason,OH,Warren County,45040,39165
40.3942,-74.117,Middletown,NJ,Monmouth County,07748,34025
26.6216,-81.8405,Fort Myers,FL,Lee County,33916,12071
33.7877,-117.8534,Orange,CA,Orange County,92866,06059
37.7742,-87.1133,Owensboro,KY,Daviess County,42303,21059
34.2309,-111.3251,Payson,AZ,Gila County,85541,04007
38.0492,-87.2742,Boonville,IN,Warrick County,47601,18147
31.5688,-93.4841,Many,LA,Sabine Parish,71449,22085
41.7552,-124.2042,Crescent City,CA,Del Norte County,95531,06015
37.2165,-80.2325,Elliston,VA,Montgomery County,24087,51121
39.7284,-121.8374,Chico,CA,Butte County,95928,06007
38.7438,-90.305,Saint Louis,MO,St. Louis County,63135,29189
33.9859,-117.3534,Riverside,CA,Riverside County,92507,06065
42.0987,-75.918,Binghamton,NY,Broome County,13905,36007
35.3849,-77.9928,Goldsboro,NC,Wayne County,27530,37191
44.3353,-85.2151,Lake City,MI,Missaukee County,49651,26113
35.2924,-81.5357,Shelby,NC,Cleveland County,28150,37045
38.9716,-95.2359,Lawrence,KS,Douglas County,66044,20045
41.1564,-80.569,Hubbard,OH,Trumbull County,44425,39099
21.6172,-158.0873,Haleiwa,HI,Honolulu County,96712,15003
40.8657,-73.5321,Oyster Bay,NY,Nassau County,11771,36059
36.0626,-94.1574,Fayetteville,AR,Washington County,72701,05143
39.6113,-87.6958,Paris,IL,Edgar County,61944,17045
34.0483,-117.2611,Loma Linda,CA,San Bernardino County,92354,06071
30.7428,-87.7933,Stapleton,AL,Baldwin County,36578,01003
40.7142,-74.0059,New York,NY,New York County,10007,36061
44.9531,-92.9938,Saint Paul,MN,Ramsey County,55144,27123
30.7266,-90.509,Amite,LA,Tangipahoa Parish,70422,22091
28.2442,-82.7193,New Port Richey,FL,Pasco County,34652,12101
41.722,-87.5869,Chicago,IL,Cook County,60619,17031
40.2842,-84.1555,Sidney,OH,Shelby County,45365,39021
38.1499,-79.0732,Staunton,VA,Staunton City,24401,51015
40.5675,-89.6407,Pekin,IL,Tazewell County,61554,17179
45.4982,-122.4315,Gresham,OR,Multnomah County,97030,41051
25.942,-80.2456,Miami Gardens,FL,Miami-Dade County,33056,12086
34.1321,-84.3006,Alpharetta,GA,Fulton County,30004,13057
32.3763,-86.3095,Montgomery,AL,Montgomery County,36104,01101
36.0104,-84.2696,Oak Ridge,TN,Anderson County,37830,47001
41.6054,-73.1187,Watertown,CT,Litchfield County,06795,09005
42.7339,-84.5555,Lansing,MI,Ingham County,48933,26065
47.3494,-95.1831,Solway,MN,Hubbard County,56678,27007
39.6787,-75.7554,Newark,DE,New Castle County,19711,10003
45.5234,-122.6762,Portland,OR,Multnomah County,97209,41051
31.7617,-106.4846,El Paso,TX,El Paso County,79901,48141
35.1464,-90.1845,West Memphis,AR,Crittenden County,72301,05035
29.6191,-95.6332,Sugar Land,TX,Fort Bend County,77478,48157
33.4269,-117.6124,San Clemente,CA,Orange County,92672,06059
32.6781,-117.0992,National City,CA,San Diego County,91950,06073
38.8523,-77.0372,Arlington,VA,Arlington County,22202,51013
37.271,-79.9414,Roanoke,VA,Roanoke City,24011,51770
35.5849,-80.8101,Mooresville,NC,Iredell County,28115,37097
40.4278,-74.4159,East Brunswick,NJ,Middlesex County,08816,34023
34.0603,-118.2059,Los Angeles,CA,Los Angeles County,90033,06037
30.0861,-94.1019,Beaumont,TX,Jefferson County,77701,48245
41.2505,-87.8441,Manteno,IL,Kankakee County,60950,17091
38.9805,-76.9366,College Park,MD,Prince George's County,20740,24033
38.2856,-85.8241,New Albany,IN,Floyd County,47150,18019
30.4755,-90.1004,Covington,LA,St. Tammany Parish,70433,22103
36.3273,-119.6459,Hanford,CA,Kings County,93230,06031
34.7464,-92.2879,Little Rock,AR,Pulaski County,72201,05119
41.0962,-73.7934,Hawthorne,NY,Westchester County,10532,36119
32.5843,-117.1161,Imperial Beach,CA,San Diego County,91932,06073
34.0004,-81.0332,Columbia,SC,Richland County,29201,45079
43.4753,-110.7692,Jackson,WY,Teton County,83001,56039
30.5021,-90.7479,Livingston,LA,Livingston Parish,70754,22063
31.6041,-89.1956,Ellisville,MS,Jones County,39437,28031
33.7515,-84.7477,Douglasville,GA,Douglas County,30134,13097
39.4143,-77.4105,Frederick,MD,Frederick County,21701,24021
40.7742,-74.0241,Union City,NJ,Hudson County,07087,34017
40.9602,-73.755,Mamaroneck,NY,Westchester County,10543,36119
39.9257,-75.1193,Camden,NJ,Camden County,08104,34007
44.052,-123.0867,Eugene,OR,Lane County,97401,41039
33.2556,-87.3208,Brookwood,AL,Tuscaloosa County,35444,01073
37.694,-85.8591,Elizabethtown,KY,Hardin County,42701,21093
39.7047,-105.0813,Lakewood,CO,Jefferson County,80226,08031
34.2436,-116.9136,Big Bear Lake,CA,San Bernardino County,92315,06071
33.7748,-84.2963,Decatur,GA,Dekalb County,30030,13089
47.5317,-122.6383,Port Orchard,WA,Kitsap County,98366,53035
41.2254,-73.0578,Milford,CT,New Haven County,06460,09009
28.3039,-81.4128,Kissimmee,FL,Osceola County,34741,12097
34.4048,-103.2052,Clovis,NM,Curry County,88101,35009
42.0834,-71.3967,Franklin,MA,Norfolk County,02038,25021
37.8216,-121.998,Danville,CA,Contra Costa County,94526,06013
41.4991,-72.4498,Moodus,CT,Middlesex County,06469,09007
41.7355,-122.6345,Yreka,CA,Siskiyou County,96097,06093
30.5881,-84.5913,Quincy,FL,Gadsden County,32351,12039
44.0537,-122.981,Springfield,OR,Lane County,97478,41039
27.5038,-99.5075,Laredo,TX,Webb County,78040,48479
33.4718,-86.8008,Birmingham,AL,Jefferson County,35209,01073
34.086,-81.1832,Irmo,SC,Lexington County,29063,45063
41.6718,-72.9493,Bristol,CT,Hartford County,06010,09003
33.9671,-118.2433,Los Angeles,CA,Los Angeles County,90001,06037
38.312,-84.0274,Carlisle,KY,Nicholas County,40311,21011
41.5387,-74.0632,Newburgh,NY,Orange County,12550,36071
37.7306,-88.9331,Marion,IL,Williamson County,62959,17199
40.116,-88.2435,Champaign,IL,Champaign County,61820,17019
41.1537,-81.3579,Kent,OH,Portage County,44240,39133
47.8263,-122.3046,Lynnwood,WA,Snohomish County,98036,53061
30.8366,-83.9788,Thomasville,GA,Thomas County,31792,13131
33.9891,-118.293,Los Angeles,CA,Los Angeles County,90044,06037
43.5978,-84.7675,Mount Pleasant,MI,Isabella County,48858,26073
26.2193,-81.7918,Naples,FL,Collier County,34108,12021
42.1742,-83.1794,Riverview,MI,Wayne County,48193,26163
43.2137,-77.9392,Brockport,NY,Monroe County,14420,36055
35.3859,-94.3986,Fort Smith,AR,Sebastian County,72904,05131
35.2274,-80.8431,Charlotte,NC,Mecklenburg County,28202,37119
37.4848,-119.9667,Mariposa,CA,Mariposa County,95338,06043
41.7639,-88.29,Aurora,IL,Kane County,60505,17089
41.3556,-72.2316,East Lyme,CT,New London County,06333,09011
34.1862,-103.3344,Portales,NM,Roosevelt County,88130,35041
41.85,-87.6501,Chicago,IL,Cook County,60608,17031
43.3665,-124.2178,Coos Bay,OR,Coos County,97420,41011
40.6937,-89.589,Peoria,IL,Peoria County,61602,17143
42.444,-76.5019,Ithaca,NY,Tompkins County,14850,36109
41.8504,-72.6434,Windsor,CT,Hartford County,06095,09003
42.1015,-72.5898,Springfield,MA,Hampden County,01103,25013
46.7324,-117.0002,Moscow,ID,Latah County,83843,16057
39.1434,-77.2013,Gaithersburg,MD,Montgomery County,20877,24031
42.5918,-72.3099,Orange,MA,Franklin County,01364,25011
41.5623,-72.6507,Middletown,CT,Middlesex County,06457,09007
35.994,-78.8986,Durham,NC,Durham County,27701,37063
39.9923,-76.6464,York,PA,York County,17402,42133
39.8138,-75.1187,Woodbury,NJ,Gloucester County,08096,34015
33.9562,-83.988,Lawrenceville,GA,Gwinnett County,30046,13135
34.0515,-84.0713,Sugar Hill,GA,Gwinnett County,30518,13135
36.2946,-76.2511,Elizabeth City,NC,Pasquotank County,27909,37029
44.5645,-123.262,Corvallis,OR,Benton County,97333,41003
37.6088,-77.3733,Mechanicsville,VA,Hanover County,23111,51085
36.3007,-119.7829,Lemoore,CA,Kings County,93245,06031
36.0726,-79.7919,Greensboro,NC,Guilford County,27401,37081
34.1397,-118.3507,Studio City,CA,Los Angeles County,91604,06037
32.4207,-104.2288,Carlsbad,NM,Eddy County,88220,35015
27.1976,-80.2528,Stuart,FL,Martin County,34994,12085
32.0486,-111.2853,Tucson,AZ,Pima County,85736,04019
26.4615,-80.0728,Delray Beach,FL,Palm Beach County,33444,12099
39.8815,-83.093,Grove City,OH,Franklin County,43123,39049
45.7777,-84.7298,Mackinaw City,MI,Emmet County,49701,26031
26.1948,-98.1836,Pharr,TX,Hidalgo County,78577,48215
41.6362,-70.9342,New Bedford,MA,Bristol County,02740,25005
39.8403,-88.9548,Decatur,IL,Macon County,62523,17115
40.5159,-75.5552,Macungie,PA,Lehigh County,18062,42011
33.6848,-117.8266,Irvine,CA,Orange County,92614,06059
40.714,-73.559,East Meadow,NY,Nassau County,11554,36059
33.8581,-118.3789,Redondo Beach,CA,Los Angeles County,90278,06037
40.1783,-122.2361,Red Bluff,CA,Tehama County,96080,06103
43.1133,-87.9001,Milwaukee,WI,Milwaukee County,53217,55079
38.4221,-77.4083,Stafford,VA,Stafford County,22554,51179
34.1416,-118.1502,Pasadena,CA,Los Angeles County,91105,06037
40.1934,-85.3864,Muncie,IN,Delaware County,47305,18035
45.45,-94.4333,Cold Spring,MN,Stearns County,56320,27145
26.6735,-81.6631,Lehigh Acres,FL,Lee County,33972,12071
37.9592,-121.2978,Stockton,CA,San Joaquin County,95203,06077
25.8582,-80.2776,Hialeah,FL,Miami-Dade County,33013,12086
33.3807,-84.7997,Newnan,GA,Coweta County,30263,13077
42.0411,-87.6901,Evanston,IL,Cook County,60201,17031
41.5095,-90.5788,Rock Island,IL,Rock Island County,61201,17161
30.3674,-89.0928,Gulfport,MS,Harrison County,39501,28047
35.4108,-80.8429,Huntersville,NC,Mecklenburg County,28078,37025
41.4731,-87.0611,Valparaiso,IN,Porter County,46383,18091
25.986,-80.304,Miramar,FL,Broward County,33025,12011
38.1749,-122.2608,American Canyon,CA,Napa County,94503,06055
31.4887,-111.542,Sasabe,AZ,Pima County,85633,04019
32.7948,-116.9625,El Cajon,CA,San Diego County,92020,06073
41.9426,-87.7378,Chicago,IL,Cook County,60641,17031
41.7001,-71.4162,Warwick,RI,Kent County,02889,44003
38.589,-121.3027,Rancho Cordova,CA,Sacramento County,95670,06067
42.4501,-73.2454,Pittsfield,MA,Berkshire County,01201,25003
34.0743,-118.3982,Beverly Hills,CA,Los Angeles County,90210,06037
43.025,-108.3801,Riverton,WY,Fremont County,82501,56013
26.2394,-80.1251,Pompano Beach,FL,Broward County,33060,12011
36.069,-79.4006,Graham,NC,Alamance County,27253,37001
42.1945,-71.8356,Auburn,MA,Worcester County,01501,25027
41.0262,-73.6282,Greenwich,CT,Fairfield County,06830,09001
39.1163,-94.6274,Kansas City,KS,Wyandotte County,66101,20209
33.4473,-84.1469,McDonough,GA,Henry County,30253,13151
32.6401,-117.0842,Chula Vista,CA,San Diego County,91910,06073
42.3672,-72.5185,Amherst,MA,Hampshire County,01002,25011
37.4138,-79.1423,Lynchburg,VA,Lynchburg City,24504,51011
36.0957,-79.4378,Burlington,NC,Alamance County,27215,37001
46.4425,-95.1361,Wadena,MN,Wadena County,56482,27111
40.7183,-122.4196,Shasta Lake,CA,Shasta County,96019,06089
37.3868,-120.7235,Livingston,CA,Merced County,95334,06047
38.8802,-77.1063,Arlington,VA,Arlington County,22203,51013
42.4182,-71.1055,Medford,MA,Middlesex County,02155,25017
33.5017,-117.6626,San Juan Capistrano,CA,Orange County,92675,06059
33.5834,-86.7727,Birmingham,AL,Jefferson County,35217,01073
38.8965,-121.0774,Auburn,CA,Placer County,95603,06061
39.4562,-77.9639,Martinsburg,WV,Berkeley County,25401,54003
42.563,-114.4609,Twin Falls,ID,Twin Falls County,83301,16053
42.095,-87.9808,Arlington Heights,IL,Cook County,60004,17031
47.4941,-122.63,Port Orchard,WA,Kitsap County,98367,53035
32.7218,-84.0132,Roberta,GA,Crawford County,31078,13079
37.6869,-97.3309,Wichita,KS,Sedgwick County,67202,20173
36.8468,-76.2852,Norfolk,VA,Norfolk City,23510,51710
26.705,-80.0373,Palm Beach,FL,Palm Beach County,33480,12099
38.0193,-122.1353,Martinez,CA,Contra Costa County,94553,06013
37.4851,-122.2361,Redwood City,CA,San Mateo County,94062,06081
33.7699,-118.2031,Long Beach,CA,Los Angeles County,90802,06037
33.8306,-116.5471,Palm Springs,CA,Riverside County,92262,06065
34.1425,-118.255,Glendale,CA,Los Angeles County,91204,06037
29.0225,-81.2864,Deland,FL,Volusia County,32724,12127
44.6365,-123.1059,Albany,OR,Linn County,97321,41003
35.1036,-98.6036,Carnegie,OK,Caddo County,73015,40015
36.8354,-76.2983,Portsmouth,VA,Portsmouth City,23704,51740
48.2325,-101.2962,Minot,ND,Ward County,58701,38101
34.6866,-118.1536,Lancaster,CA,Los Angeles County,93534,06037
33.3487,-87.0142,Mc Calla,AL,Jefferson County,35111,01007
39.9626,-76.7277,York,PA,York County,17401,42133
33.1959,-117.3795,Oceanside,CA,San Diego County,92054,06073
40.7358,-74.1728,Newark,NJ,Essex County,07102,34013
35.684,-82.0093,Marion,NC,McDowell County,28752,37111
32.8546,-79.9748,North Charleston,SC,Charleston County,29405,45019
42.0189,-87.8028,Niles,IL,Cook County,60714,17031
42.4806,-83.4755,Novi,MI,Oakland County,48375,26125
40.2806,-124.3514,Petrolia,CA,Humboldt County,95558,06023
33.4934,-117.1483,Temecula,CA,Riverside County,92590,06065
32.9628,-117.0359,Poway,CA,San Diego County,92064,06073
38.8455,-77.316,Fairfax,VA,Fairfax County,22030,51059
20.8894,-156.4734,Kahului,HI,Maui County,96732,15009
33.836,-79.0478,Conway,SC,Horry County,29526,45051
43.6129,-116.3912,Meridian,ID,Ada County,83642,16001
46.5463,-87.4066,Marquette,MI,Marquette County,49855,26103
41.8875,-88.3054,Geneva,IL,Kane County,60134,17089
46.7615,-94.9749,Menahga,MN,Wadena County,56464,27005
31.5493,-97.1467,Waco,TX,McLennan County,76701,48309
41.4953,-87.3166,Merrillville,IN,Lake County,46410,18089
26.0031,-80.2239,Pembroke Pines,FL,Broward County,33023,12011
38.5889,-89.9904,Fairview Heights,IL,St. Clair County,62208,17163
26.5629,-81.9495,Cape Coral,FL,Lee County,33904,12071
33.9304,-84.3733,Atlanta,GA,Fulton County,30328,13121
25.7587,-80.3984,Miami,FL,Miami-Dade County,33184,12086
42.0548,-72.7703,Southwick,MA,Hampden County,01077,25013
33.471,-81.9748,Augusta,GA,Richmond County,30901,13245
34.2803,-119.2946,Ventura,CA,Ventura County,93001,06111
35.9101,-79.0753,Carrboro,NC,Orange County,27510,37135
36.1988,-115.1175,North Las Vegas,NV,Clark County,89030,32003
42.0342,-91.5977,Marion,IA,Linn County,52302,19113
30.1105,-97.3153,Bastrop,TX,Bastrop County,78602,48021
37.9254,-122.5274,Corte Madera,CA,Marin County,94925,06041
38.2953,-76.6381,Leonardtown,MD,St. Mary's County,20650,24037
42.2459,-84.4014,Jackson,MI,Jackson County,49201,26075
42.2142,-83.1499,Wyandotte,MI,Wayne County,48192,26163
30.628,-96.3344,College Station,TX,Brazos County,77840,48041
29.1878,-82.1306,Ocala,FL,Marion County,34470,12083
40.2987,-83.068,Delaware,OH,Delaware County,43015,39041
41.4489,-82.708,Sandusky,OH,Erie County,44870,39043
26.1406,-80.2143,Lauderhill,FL,Broward County,33313,12011
26.4489,-82.0223,Sanibel,FL,Lee County,33957,12071
27.273,-80.3582,Port Saint Lucie,FL,St. Lucie County,34984,12111
31.8135,-106.4122,Fort Bliss,TX,El Paso County,79916,48141
33.3062,-111.8412,Chandler,AZ,Maricopa County,85225,04013
47.0506,-122.7729,Lacey,WA,Thurston County,98503,53067
35.2829,-120.6595,San Luis Obispo,CA,San Luis Obispo County,93401,06079
34.1477,-119.1951,Port Hueneme,CA,Ventura County,93041,06111
45.1,-87.6307,Marinette,WI,Marinette County,54143,55075
41.6662,-81.3396,Mentor,OH,Lake County,44060,39055
33.5539,-117.2139,Murrieta,CA,Riverside County,92562,06065
42.1945,-122.7094,Ashland,OR,Jackson County,97520,41029
38.2776,-85.7372,Jeffersonville,IN,Clark County,47130,18019
